rank,feature_location
1204,FC_var_13924
1205,FC_var_31288
1206,FC_var_24329
1207,FC_var_13732
1208,FC_var_21556
1209,FC_var_23887
1209,FC_var_24155
1211,FC_var_38562
1212,FC_var_5226
1213,FC_var_36113
1214,FC_var_33548
1215,FC_var_5414
1216,FC_var_26593
1217,FC_var_29009
1218,FC_var_16827
1219,FC_var_415
1220,FC_var_18385
1221,FC_var_27028
1222,FC_var_17566
1223,FC_var_10774
1224,FC_var_40613
1225,FC_var_435
1226,FC_var_568
1227,FC_var_14659
1228,FC_var_19237
1228,FC_var_22911
1230,FC_var_34225
1231,FC_var_14031
1231,FC_var_40908
1233,FC_var_16804
1234,FC_var_23531
1235,FC_var_18951
1236,FC_var_30281
1237,FC_var_7975
1238,FC_var_18602
1239,FC_var_24650
1240,FC_var_41407
1241,FC_var_35752
1241,FC_var_43527
1243,FC_var_35951
1244,FC_var_25069
1245,FC_var_10062
1246,FC_var_16857
1247,FC_var_12604
1248,FC_var_29187
1249,FC_var_14578
1250,FC_var_27046
1251,FC_var_27518
1252,FC_var_6562
1253,FC_var_43078
1254,FC_var_16855
1255,FC_var_22414
1256,FC_var_4812
1257,FC_var_40712
1258,FC_var_10673
1259,FC_var_199
1259,FC_var_35927
1261,FC_var_18310
1262,FC_var_23409
1263,FC_var_347
1264,FC_var_15491
1265,FC_var_44764
1266,FC_var_10191
1267,FC_var_17728
1268,FC_var_19582
1269,FC_var_40184
1270,FC_var_22660
1271,FC_var_4115
1272,FC_var_36802
1273,FC_var_15937
1274,FC_var_60
1275,FC_var_44307
1276,FC_var_15910
1277,FC_var_1790
1278,FC_var_28156
1279,FC_var_13857
1280,FC_var_5618
1281,FC_var_17436
1282,FC_var_12067
1282,FC_var_35462
1284,FC_var_38299
1285,FC_var_34661
1286,FC_var_34029
1287,FC_var_902
1288,FC_var_41151
1289,FC_var_44215
1290,FC_var_18647
1291,FC_var_28245
1292,FC_var_39581
1293,FC_var_16074
1294,FC_var_14501
1295,FC_var_28397
1296,FC_var_11407
1297,FC_var_20349
1298,FC_var_4612
1299,FC_var_8247
1300,FC_var_21087
1301,FC_var_22096
1301,FC_var_9286
1304,FC_var_26246
1304,FC_var_35214
1304,FC_var_4046
1306,FC_var_20895
1306,FC_var_3263
1308,FC_var_38103
1309,FC_var_31239
1310,FC_var_39383
1311,FC_var_20588
1312,FC_var_15432
1313,FC_var_16725
1314,FC_var_35307
1315,FC_var_8679
1316,FC_var_35510
1318,FC_var_4905
1318,FC_var_5416
1318,FC_var_5920
1320,FC_var_3923
1321,FC_var_19169
1322,FC_var_22443
1323,FC_var_34092
1324,FC_var_14678
1325,FC_var_12663
1325,FC_var_41949
1327,FC_var_24156
1328,FC_var_17753
1329,FC_var_44021
1330,FC_var_40570
1331,FC_var_13499
1332,FC_var_25600
1333,FC_var_10849
1334,FC_var_38690
1335,FC_var_4230
1336,FC_var_24240
1337,FC_var_13866
1338,FC_var_12867
1339,FC_var_39561
1340,FC_var_25897
1341,FC_var_4208
1342,FC_var_39825
1343,FC_var_17091
1344,FC_var_35884
1345,FC_var_112
1346,FC_var_19255
1347,FC_var_34221
1348,FC_var_4203
1349,FC_var_33084
1350,FC_var_5265
1351,FC_var_10488
1352,FC_var_27388
1353,FC_var_29901
1354,FC_var_38684
1355,FC_var_7847
1356,FC_var_7278
1357,FC_var_5513
1358,FC_var_29319
1359,FC_var_19067
1360,FC_var_10786
