rank,feature_location
1063,FC_mean_1550
1064,FC_mean_42802
1065,FC_mean_26578
1066,FC_mean_32183
1067,FC_mean_30949
1068,FC_mean_35222
1069,FC_mean_6037
1070,FC_mean_8439
1071,FC_mean_33784
1072,FC_mean_38213
1073,FC_mean_235
1074,FC_mean_6985
1075,FC_mean_10179
1076,FC_mean_15176
1077,FC_mean_5707
1078,FC_mean_7913
1079,FC_mean_27434
1080,FC_mean_13522
1081,FC_mean_41825
1082,FC_mean_1609
1083,FC_mean_24742
1084,FC_mean_36914
1085,FC_mean_31648
1086,FC_mean_14785
1087,FC_mean_3253
1088,FC_mean_38704
1089,FC_mean_6027
1090,FC_mean_8974
1091,FC_mean_6886
1092,FC_mean_1528
1093,FC_mean_44393
1094,FC_mean_15062
1095,FC_mean_40964
1096,FC_mean_34463
1097,FC_mean_26924
1098,FC_mean_2912
1099,FC_mean_44281
1100,FC_mean_12572
1101,FC_mean_34826
1102,FC_mean_29374
1103,FC_mean_1086
1104,FC_mean_36720
1105,FC_mean_29606
1106,FC_mean_27218
1107,FC_mean_20616
1108,FC_mean_14331
1108,FC_mean_7303
1110,FC_mean_35827
1111,FC_mean_42656
1112,FC_mean_38416
1113,FC_mean_11588
1114,FC_mean_41232
1114,FC_mean_7847
1116,FC_mean_37930
1117,FC_mean_23013
1118,FC_mean_5329
1119,FC_mean_21233
1120,FC_mean_8094
1121,FC_mean_30980
1122,FC_mean_14337
1123,FC_mean_7074
1124,FC_mean_13611
1125,FC_mean_38228
1126,FC_mean_43974
1127,FC_mean_360
1128,FC_mean_2039
1129,FC_mean_42450
1130,FC_mean_25569
1131,FC_mean_8928
1132,FC_mean_13220
1133,FC_mean_16707
1134,FC_mean_11821
1135,FC_mean_41596
1136,FC_mean_11673
1137,FC_mean_36968
1138,FC_mean_29028
1139,FC_mean_17052
1140,FC_mean_18426
1141,FC_mean_1182
1142,FC_mean_2199
1143,FC_mean_7589
1144,FC_mean_17043
1145,FC_mean_32442
1146,FC_mean_19177
1147,FC_mean_39677
1148,FC_mean_14975
1149,FC_mean_11284
1150,FC_mean_8633
1151,FC_mean_11808
1152,FC_mean_20851
1153,FC_mean_2188
1153,FC_mean_32233
1155,FC_mean_43768
1156,FC_mean_16441
1157,FC_mean_5913
1158,FC_mean_39464
1159,FC_mean_39506
1160,FC_mean_21177
1161,FC_mean_13302
1162,FC_mean_3643
1163,FC_mean_17022
1164,FC_mean_26515
1165,FC_mean_11825
1166,FC_mean_3193
1167,FC_mean_26732
1168,FC_mean_13209
1169,FC_mean_6111
1170,FC_mean_28132
1171,FC_mean_9087
1172,FC_mean_28338
1173,FC_mean_21870
1174,FC_mean_1686
1174,FC_mean_42705
1176,FC_mean_42078
1177,FC_mean_3449
1178,FC_mean_27182
1179,FC_mean_36555
1180,FC_mean_9509
1181,FC_mean_29745
1182,FC_mean_2190
1183,FC_mean_2749
1184,FC_mean_9091
1185,FC_mean_8550
1186,FC_mean_23264
1187,FC_mean_27968
1188,FC_mean_11386
1189,FC_mean_17302
1190,FC_mean_29160
1191,FC_mean_952
1192,FC_mean_5886
1193,FC_mean_4999
1194,FC_mean_25388
1195,FC_mean_6559
1196,FC_mean_27235
1197,FC_mean_25506
1198,FC_mean_41236
1199,FC_mean_23567
1200,FC_mean_38633
1201,FC_mean_7302
1202,FC_mean_386
1203,FC_mean_15429
1203,FC_mean_42106
1205,FC_mean_13240
1206,FC_mean_34312
1207,FC_mean_37836
1208,FC_mean_42717
1209,FC_mean_16795
1210,FC_mean_36204
1211,FC_mean_15824
1212,FC_mean_8973
1213,FC_mean_16866
1213,FC_mean_40646
1215,FC_mean_19984
1216,FC_mean_6172
1217,FC_mean_40300
1218,FC_mean_7754
1219,FC_mean_4281
1220,FC_mean_34023
1221,FC_mean_43117
1222,FC_mean_35843
1223,FC_mean_16284
1224,FC_mean_36472
1225,FC_mean_11005
1226,FC_mean_1089
1226,FC_mean_19543
1228,FC_mean_21065
1229,FC_mean_25237
1230,FC_mean_27887
1231,FC_mean_8559
1232,FC_mean_2291
1233,FC_mean_43653
1234,FC_mean_31638
1235,FC_mean_28538
1236,FC_mean_5772
1237,FC_mean_28028
1237,FC_mean_7789
1239,FC_mean_42858
1240,FC_mean_22946
1241,FC_mean_4147
1242,FC_mean_16333
1243,FC_mean_37929
1244,FC_mean_32369
1245,FC_mean_12183
1246,FC_mean_3661
1247,FC_mean_39004
